date,time,username,tweet,likes_count
2021-02-11,21:28:03,rossbarkan,There are still actual people in politics and government who think Andrew Cuomo handled COVID-19 well,174
2021-02-11,21:14:28,nypost,"Over 9,000 COVID-19 patients sent into NY nursing homes  https://t.co/fSRLW2myGz  https://t.co/ztLM1yH0q5",332
2021-02-11,21:00:06,unicefchief,"Today, @UNICEF has announced a new agreement on behalf of COVAX for the supply of Pfizer-BioNTech vaccines through 2021.   This is an important step towards making COVID-19 vaccines available and affordable to all countries.    https://t.co/4RZreiE9GO",272
2021-02-11,20:45:07,wsj,"From @WSJopinion: As with the stimulus package in 2009, jamming Covid relief through Congress may cost Democrats in the next midterms, writes @KarlRove  https://t.co/b7dlSxgYku",100
2021-02-11,20:16:25,joelmsiegel,"Wow. Karl-Anthony Towns, a top NBA player, says, “COVID did not treat me well whatsoever. A lot of scary nights.” This, after the virus killed his 58-year-old mom and six other relatives .  https://t.co/7wNclUtMrk",337
2021-02-11,20:15:00,therecount,"It’s fair to say life won’t be the same after we’ve all emerged from lockdown. If you live in a city, this might mean a drastic (and welcome) update to your surroundings:   COVID might make way for a greener urban future.  https://t.co/ECNn2ozWqK",74
2021-02-11,20:14:12,bucksexton,"Imagine for a moment that a Republican governor- by executive order- sent 9,000 seniors with covid back into nursing homes, causing massive casualties    But Cuomo is part of the lib establishment, so they allowed him to cover this up as long as they could",5762
2021-02-11,20:08:51,thenewsoncnbc,"Roughly 40% of U.S. Covid deaths could have been prevented, a study shows. @ScottGottliebMD says it makes “crude comparisons,” but “there’s no question that we did things wrong in this country and it contributed to increased spread and increased death.”  https://t.co/p7ZBmEiPIU  https://t.co/VISl1FEoMY",113
2021-02-11,20:06:31,michikokakutani,"The US could have averted 40% of its deaths from Covid-19, had the country’s death rates corresponded with the rates in other high-income G7 countries, according to a Lancet commission tasked with assessing Donald Trump’s health policy record.   https://t.co/5W49f03T7a",72
2021-02-11,20:04:13,robbiebarstool,COVID still giving Khamzat issues months after becoming infected. Crazy shit.,119
2021-02-11,20:01:06,drtomfrieden,"Black people in the US are dying from Covid at 2-3 times the rate of white people but getting vaccinated at half the rate. @TheRevAl, Rev. Calvin Butts &amp; I write about the need to address unacceptable inequities—and what the Black clergy is doing to help.  https://t.co/rwzQ9OixYy",262
2021-02-11,20:00:00,varneyco,Would you be interested in a device that tests whether you're immune to #Covid? Aditx CEO Amro Albanna and @DrDrew explain how it works! #VarneyCo  https://t.co/84lf5df0LU,65
2021-02-11,19:59:15,carriecourogen,Give Anna Delvey’s covid prison diaries a Pulitzer  https://t.co/MEt55PweL9,201
2021-02-11,19:56:31,jameshamblin,His book “American Crisis: Leadership Lessons from the COVID-19 Pandemic” is on sale now.,970
2021-02-11,19:52:42,thedailybeast,Feds agree to buy enough COVID-19 vaccine doses for every American adult  https://t.co/Arnrs5Kw4A,116
2021-02-11,19:51:48,thenewsoncnbc,"The Biden administration is reportedly weighing domestic travel restrictions as new Covid variants spread. “The reality is B117 is here, it’s going to continue to spread whether we put in place travel restrictions or not,” @ScottGottliebMD says.  https://t.co/p7ZBmEiPIU  https://t.co/9Tewc5Rqfb",139
2021-02-11,19:45:35,newyorker,"As tuberculosis shaped modernism, so COVID-19 and our collective experience of staying inside for months on end will influence architecture’s near future.  https://t.co/swF8cHZurk",265
2021-02-11,19:45:25,marketwatch,Moderna says U.S. bought 100 million more doses of COVID-19 vaccine  https://t.co/sHK1FIyRzD,234
2021-02-11,19:39:41,cbsnews,Biden announces deal for 200 million more COVID-19 doses  https://t.co/unkg6aG2Y0,280
2021-02-11,19:28:03,fivioforeign,I wanna thank da @mta &amp; their team have me b apart ov voices dats is goin b help’n keep da city COVID safe 🗽  https://t.co/wdWkRfJQsv,445
2021-02-11,19:27:53,hirokotabuchi,"So.. by the time my husband comes back from Tokyo we’ll have been apart 7 months! (He planned to come home for a bit in Jan, but Japan’s Covid emergency made that impossible.) And I haven’t seen my parents, or any other family, for over a year. Who else is completely isolated rn?",401
2021-02-11,19:26:06,dailymail,"Girl, 8, finds body of 12-year-old brother after he killed himself over COVID lockdowns girl, 8, finds body of 12-year-old brother after he killed himself because COVID lockdowns",50
2021-02-11,19:15:55,kylenabecker,"""It was first 15 days to slow the spread. Then it was 15 months to stem the tide. Now, Biden is moving up his 100-day window for all of us wearing masks to a full year.""  But there is an amazing bit of COVID-19 news that is making the timing suspect.🔻  https://t.co/JMDapHgqZf",169
2021-02-11,19:13:03,wired,"In the early days of the pandemic, we furiously scrubbed, afraid we could get sick from Covid-19 lingering on objects and surfaces.  Here's what we know now:  https://t.co/1vnfAV2dvY",63
2021-02-11,19:09:11,virginiahughes,"This COVID-vaccine designer is tackling vaccine hesitancy — in churches and on Twitter, by @NidhiSubs  https://t.co/gXgsFj5gLU",101
2021-02-11,18:53:21,marcmorial,Tomorrow I'll host a fireside chat with faith leaders about overcoming #COVID19 vaccine skepticism as part of the New York State COVID-19 Vaccine Equity Taskforce fireside chat series. Please email questions to COVID19VaccineEquity@health.ny.gov. Watch:  https://t.co/yCLKLmoBRv  https://t.co/yokv2OuRMH,235
2021-02-11,18:50:42,drdavidsamadi,The New York Times today said that COVID-19 cases were down because the “volume of testing has also fallen over the last few weeks.”  Are they saying that more testing equals more cases?,7036
2021-02-11,18:48:14,adrianacarranca,Pazuello diz que foi surpreendido pela pandemia de covid-19. Não chega notícia na terra plana?,4797
2021-02-11,18:44:49,k_hua,"Happy Lunar New Year Eve!  After 4 weeks, my parents are finally COVID negative, and they were able to visit me in New York! It was our first time celebrating the holiday together in 8 years. We made dumplings :)  https://t.co/ZdrTSEglid",80
2021-02-11,18:43:00,cnbc,"President Biden announced today that his administration has secured deals for another 200 million doses of Covid-19 vaccine, bringing the U.S. total to 600 million.  https://t.co/DMvnkKz2qQ",126
2021-02-11,18:38:52,morningmoneyben,"I read a ton of Covid-19 stuff and I still, all these months later, cannot tell whether we are just a couple months from largely vanquishing it or about to get a variant-driven super spike that will crush us. Super frustrating.",282
2021-02-11,18:33:45,brasstracks,my fucking cat died today and I couldn’t go see him before he died because I can’t go to my parents house because of fucking covid 19 and I’m past sad I’m just fucking mad at this point fuck i loved my cat,508
2021-02-11,18:31:27,cnbc,"The White House has secured deals for 200 million more Covid vaccine doses. “Just this afternoon, we signed the final contracts for 100 million more Moderna and 100 million more Pfizer vaccines,” President Biden said.  https://t.co/hduoycyfHe  https://t.co/bNE9dOYFol",71
2021-02-11,18:28:57,nypost_mets,"Will say this about Brad Brach: Classy guy, had bad luck last year with COVID and never got on track. Hopefully he gets picked up.",449
2021-02-11,18:26:12,walkerbragman,"The COVID pandemic has killed over 50,000 more Americans than the country had casualties in WWII.",379
2021-02-11,18:20:00,loudwire,".@alicecooper gets COVID-19 vaccine, reveals he already had coronavirus:  https://t.co/P9mRP6L3iT",129
2021-02-11,18:11:56,mylestanzer,Amazing art direction on this because I want to drink the covid coke SO badly,129
2021-02-11,18:08:39,marykarrlit,Ludwig sporting his new covid vaccine sticker. Makes him feel manly. Puts a spring in his step. Song in his heart. Watch out he's getting hopeful!👊🏻🫀🙌🏻  https://t.co/qxf11Cnhtg,88
2021-02-11,18:03:05,carlbernstein,"“Evil has come to be the agenda of a president, and the Republican Party has gone along with it.”  That is the meaning of Trump’s Senate trial. HE DOES NOT CARE: about democracy or loss of life— whether at the Capitol or in his homicidal negligence during the time of COVID.  https://t.co/qVh5ccWvAp",660
2021-02-11,18:00:25,rollingstone,"Trump’s covid-19 illness was worse than White House let on, report says  https://t.co/upNcPu6wdN  https://t.co/2obrd37Ztl",80
2021-02-11,18:00:12,manhattaninst,"Covid-19 has exposed just how much control teachers unions have over K-12 education and, by extension, over so much else that affects our everyday lives.  https://t.co/pX3DTmzpuJ via @jasonrileywsj  https://t.co/TzzmaUqeKG",146
2021-02-11,17:52:40,katiecouric,Trump Was Sicker Than Acknowledged With Covid-19  https://t.co/2UDk4ub9rK,101
2021-02-11,17:52:36,newyorker,"“Biden is very much focussed on tangible benefits that people can see.” On a new episode of our Politics and More podcast, @JohnCassidy discusses Joe Biden’s COVID-19 relief plan. Listen here.  https://t.co/7iZbm6Yca0",109
2021-02-11,17:45:10,nypost,"US has now purchased enough COVID-19 vaccines for 'all Americans,' Biden says  https://t.co/ck1gKb6JmO  https://t.co/22iLbqao4L",409
2021-02-11,17:26:14,great_katzby,"Disney said COVID cost them around $2.6 billion in lost operating income during the quarter. Pandemic still taking a huge toll on entertainment assets, including parks and movie theaters. Disney+ is powering a year-long share price surge, but they NEED to turn profits soon.",66
2021-02-11,17:16:34,newsweek,Majority of Republicans back Dems passing COVID stimulus without GOP lawmakers' support: poll  https://t.co/VxrorZ3enV,56
2021-02-11,17:15:31,thegarance,"US could have averted 40% of Covid deaths, says panel examining Trump's policies  https://t.co/Lf0HyAYv63",1039
2021-02-11,17:14:35,sunny,Vice President Kamala Harris emphasizes speed and equity in response to COVID-19 crisis | The 19th.   https://t.co/XEFHSKt2is,226
2021-02-11,17:12:53,janicedean,"“The state of New York has warned hospitals that they cannot start giving COVID-19 vaccines to elderly people until they finish vaccinating hospital staff members, according to an email sent to hospitals just before midnight on Feb. 5 from the governor’s vaccination chief.”",328
2021-02-11,17:12:13,cmasisak22,"#NJDevils on the COVID-19 protocol list today:  Bastian; Bratt; Carrick; Comrie; Gusev; Hischier; Hughes; Johnsson; Kulikov; Kuokkanen; McLeod; Palmieri; Severson; Smith; Tennyson; Vatanen; Zacha; Zajac  Sharangovich is off. Palmieri + Zacha, who came off yesterday, are back on.",59
2021-02-11,17:11:36,janicedean,"Example number 3,257: @NYGovCuomo⁩ does not care about the elderly.   Exclusive: New York Tells Hospitals In Leaked Email That Staff 'Must' Come Before the Elderly In COVID-19 Vaccination Drive - TIME  https://t.co/fDq7BFAkZD",554
2021-02-11,17:09:25,mj_lee,The news from Biden's remarks at NIH just now is that administration is now getting hundreds of millions of Covid vaccines earlier than expected -- enough to vaccinate most Americans by the end of July.,16551
2021-02-11,17:01:09,sikh_coalition,"Anti-Asian hate crimes and bias incidents continue to increase, at least partially tied to COVID-19-related xenophobia. We must do more to prevent and combat hate in our communities; that starts with standing in solidarity with those under threat.  https://t.co/7uaBROAH06",104
2021-02-11,17:00:10,abc7ny,"World's 2nd oldest person, French nun who survived COVID, celebrates 117th birthday with wine, prayer  https://t.co/8Ds3kTscLU  https://t.co/PvX8GBEwN1",194
2021-02-11,16:58:08,seanhannity,CRINGE: Andrew Cuomo Releases Music Video to Promote CoVID Vaccine Among Minority Communities  https://t.co/VBhzSl7Xnn,411
2021-02-11,16:57:56,nypost,New York's COVID-19 positivity rate lowest since November  https://t.co/EdF7bS8yV0  https://t.co/q4VGujXGLO,56
2021-02-11,16:34:51,ianbegley,"Frank Ntilikina continues to test negative for COVID but didn’t travel with Knicks to Washington DC for Friday’s game vs. Wizards, per source. Ntilikina didn’t play Tuesday as he’s subject to contact tracing after being in proximity to someone outside of NYK who tested positive.",93
2021-02-11,16:31:57,anacabrera,"NEW: Covid-19 vaccines could be available to young children as early as September, Dr. Fauci told ProPublica.",240
